시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
경기도 안산단원구 선부동,1086,1086,0,수정한양,49.98,202210,29,"26,000",3,1991,선부광장북로 67,,중개거래,경기 안산단원구
경기도 안산단원구 선부동,1188,1188,0,안산라프리모,59.4504,202210,11,"44,000",11,2020,선부광장남로 17,,중개거래,경기 안산단원구
경기도 안산단원구 선부동,1188,1188,0,안산라프리모,74.926,202210,18,"51,500",23,2020,선부광장남로 17,,중개거래,경기 안산단원구
경기도 안산단원구 선부동,1188,1188,0,안산라프리모,74.8727,202210,29,"50,000",27,2020,선부광장남로 17,,중개거래,경기 안산단원구
경기도 안산단원구 선부동,1177,1177,0,안산메트로타운푸르지오힐스테이트,74.6673,202210,9,"46,000",5,2018,석수로 138,,중개거래,경기 안산단원구
경기도 안산단원구 선부동,1177,1177,0,안산메트로타운푸르지오힐스테이트,84.9123,202210,21,"58,000",39,2018,석수로 138,,중개거래,경기 안산단원구
경기도 안산단원구 선부동,1177,1177,0,안산메트로타운푸르지오힐스테이트,84.508,202210,30,"60,000",22,2018,석수로 138,,중개거래,경기 안산단원구
경기도 안산단원구 선부동,1189,1189,0,이편한세상선부역어반스퀘어,59.93,202210,18,"45,500",3,2020,선부광장서로 42,,중개거래,경기 안산단원구
경기도 안산단원구 선부동,1028-1,1028,1,일신건영휴먼빌,84.991,202210,11,"34,000",4,2005,선이로 6,,중개거래,경기 안산단원구
경기도 안산단원구 원곡동,828-5,828,5,벽산블루밍,84.99,202210,6,"40,000",10,2004,원선로 50,,중개거래,경기 안산단원구
경기도 안산단원구 원곡동,828-5,828,5,벽산블루밍,84.99,202210,11,"36,800",1,2004,원선로 50,,중개거래,경기 안산단원구
경기도 안산단원구 원곡동,828-5,828,5,벽산블루밍,84.99,202210,20,"38,000",14,2004,원선로 50,,중개거래,경기 안산단원구
경기도 안산단원구 원곡동,828-5,828,5,벽산블루밍,59.95,202210,28,"34,500",3,2004,원선로 50,,중개거래,경기 안산단원구
경기도 안산단원구 원곡동,937,937,0,안산8차푸르지오,84.9897,202210,7,"44,000",9,2006,원초로 9,,중개거래,경기 안산단원구
경기도 안산단원구 원곡동,1001,1001,0,초지역메이저타운푸르지오에코단지,49.4932,202210,3,"50,000",28,2019,원선1로 10,20221129,중개거래,경기 안산단원구
경기도 안산단원구 원곡동,1001,1001,0,초지역메이저타운푸르지오에코단지,49.4932,202210,3,"50,000",28,2019,원선1로 10,,중개거래,경기 안산단원구
경기도 안산단원구 원곡동,1001,1001,0,초지역메이저타운푸르지오에코단지,49.4932,202210,27,"42,000",4,2019,원선1로 10,,중개거래,경기 안산단원구
경기도 안산단원구 원곡동,847,847,0,한화꿈에그린,59.9254,202210,12,"39,500",7,2006,원선1로 37,,중개거래,경기 안산단원구
경기도 안산단원구 초지동,736,736,0,그린빌15(해맑음마을),59.97,202210,22,"33,500",11,2002,초지2로 41,,중개거래,경기 안산단원구
경기도 안산단원구 초지동,738,738,0,그린빌18,49.86,202210,6,"24,000",7,2001,초지2로 14,,중개거래,경기 안산단원구
경기도 안산단원구 초지동,796,796,0,두산위브,59.98,202210,7,"48,500",8,2015,원선1로 38,,중개거래,경기 안산단원구
경기도 안산단원구 초지동,796,796,0,두산위브,59.98,202210,7,"48,500",5,2015,원선1로 38,,중개거래,경기 안산단원구
경기도 안산단원구 초지동,741,741,0,서해그랑블,99.385,202210,4,"61,000",20,2004,초지1로 78,,중개거래,경기 안산단원구
경기도 안산단원구 초지동,741,741,0,서해그랑블,71.939,202210,26,"39,000",14,2004,초지1로 78,,중개거래,경기 안산단원구
경기도 안산단원구 초지동,730,730,0,주공그린빌12,84.95,202210,6,"42,300",10,2003,광덕2로 74,,중개거래,"경기 안산단원구, 경기 안산상록구"
경기도 안산단원구 초지동,730,730,0,주공그린빌12,75.99,202210,14,"39,500",3,2003,광덕2로 74,,중개거래,경기 안산단원구
경기도 안산단원구 초지동,724,724,0,주공그린빌13단지,39.89,202210,8,"23,500",2,2002,광덕2로 17,,중개거래,경기 안산단원구
경기도 안산단원구 초지동,803,803,0,초지역메이저타운푸르지오메트로단지,59.9333,202210,3,"47,000",1,2019,화랑로 170,,중개거래,경기 안산단원구
경기도 안산단원구 초지동,803,803,0,초지역메이저타운푸르지오메트로단지,59.9333,202210,15,"57,000",16,2019,화랑로 170,,중개거래,경기 안산단원구
경기도 안산단원구 초지동,731,731,0,호수마을풍림,84.96,202210,6,"39,700",4,2000,광덕1로 80,,중개거래,경기 안산단원구
경기도 안산단원구 초지동,731,731,0,호수마을풍림,84.96,202210,8,"46,200",8,2000,광덕1로 80,,중개거래,경기 안산단원구
경기도 안산상록구 건건동,536-40,536,40,(536-40),16.72,202210,29,"7,900",5,2013,건건로 119-9,,중개거래,경기 안산상록구
경기도 안산상록구 건건동,987,987,0,건건e-편한세상,59.9713,202210,3,"41,500",3,2006,건건8길 10,20221101,중개거래,경기 안산상록구
경기도 안산상록구 건건동,987,987,0,건건e-편한세상,59.9713,202210,21,"41,500",3,2006,건건8길 10,,중개거래,경기 안산상록구
경기도 안산상록구 본오동,880,880,0,반월한양,28.215,202210,21,"17,000",10,1990,반석로 8,,중개거래,경기 안산상록구
경기도 안산상록구 본오동,871,871,0,신안1,84.92,202210,4,"41,000",18,1993,반석로 44,,중개거래,경기 안산상록구
경기도 안산상록구 본오동,871,871,0,신안1,62.4,202210,18,"28,800",1,1993,반석로 44,,중개거래,경기 안산상록구
경기도 안산상록구 본오동,872-20,872,20,우성,127.22,202210,5,"50,000",8,1990,본오로 145,,직거래,-
경기도 안산상록구 본오동,872,872,0,월드,44.88,202210,5,"42,000",3,1988,본삼로 48,,중개거래,경기 안산상록구
경기도 안산상록구 사동,1423,1423,0,e편한세상상록,74.506,202210,15,"44,500",29,2019,항가울로 28,,중개거래,경기 안산상록구
경기도 안산상록구 사동,1639-7,1639,7,그랑시티자이,84.8345,202210,6,"63,000",13,2020,해양4로 31,,중개거래,"경기 안산상록구, 경기 화성시"
경기도 안산상록구 사동,1639-7,1639,7,그랑시티자이,84.908,202210,16,"68,000",27,2020,해양4로 31,,중개거래,경기 안산상록구
경기도 안산상록구 사동,1639-7,1639,7,그랑시티자이,72.4236,202210,26,"64,000",44,2020,해양4로 31,,중개거래,"경기 안산상록구, 경기 화성시"
경기도 안산상록구 사동,1639-7,1639,7,그랑시티자이,72.4236,202210,31,"55,000",30,2020,해양4로 31,,중개거래,경기 화성시
경기도 안산상록구 사동,1639,1639,0,그랑시티자이2차,84.9921,202210,12,"68,000",7,2020,해양5로 17,,중개거래,경기 안산상록구
경기도 안산상록구 사동,1506,1506,0,본오,42.51,202210,26,"17,400",14,1992,선진로 108,,중개거래,경기 안산상록구
경기도 안산상록구 사동,1505,1505,0,본오2,46.05,202210,6,"17,000",5,1994,선진로 114,,중개거래,경기 안산상록구
경기도 안산상록구 사동,1553,1553,0,숲속마을,112.5,202210,26,"38,000",11,1999,삼리로 24,,중개거래,서울 금천구
경기도 안산상록구 사동,1512,1512,0,안산고잔6차푸르지오,88.957,202210,6,"44,500",6,2005,해양1로 11,,중개거래,경기 안산상록구
경기도 안산상록구 사동,1510,1510,0,안산고잔7차푸르지오,88.949,202210,7,"48,000",20,2005,해양1로 30,,중개거래,경기 안산상록구
경기도 안산상록구 사동,1345-1,1345,1,요진,176.175,202210,5,"55,000",11,1994,감골2로 47,,직거래,-
경기도 안산상록구 사동,1345-1,1345,1,요진,152.085,202210,27,"53,700",1,1994,감골2로 47,,중개거래,경기 안산상록구
경기도 안산상록구 사동,1346,1346,0,월드메르디앙,78.535,202210,8,"37,000",2,1993,감골로 59,,중개거래,경기 안산상록구
경기도 안산상록구 사동,1537,1537,0,푸른마을주공4,59.65,202210,6,"34,800",13,2000,용하공원로 7,,중개거래,경기 안산상록구
경기도 안산상록구 사동,1536,1536,0,푸른마을주공5,59.99,202210,20,"40,000",14,2000,광덕4로 460,,직거래,-
경기도 안산상록구 사동,1536,1536,0,푸른마을주공5,49.99,202210,24,"33,500",4,2000,광덕4로 460,,중개거래,경기 안산상록구
경기도 안산상록구 성포동,583,583,0,예술인,73.77,202210,28,"32,000",3,1985,화랑로 495,,중개거래,경기 안산상록구
경기도 안산상록구 수암동,502-5,502,5,동영센트럴타워,84.96,202210,21,"23,800",10,2009,원당골길 17,20221101,직거래,-
경기도 안산상록구 수암동,506-7,506,7,성대,84.6,202210,7,"27,000",3,2009,갯다리길 19,,중개거래,경기 안산상록구
경기도 안성시 가사동,175,175,0,안성푸르지오,59.9559,202210,13,"28,000",15,2017,비봉로 37,,중개거래,경기 안성시
경기도 안성시 공도읍 마정리,223-140,223,140,대림2차,44.04,202210,27,"5,100",4,1991,전원길 10-6,,중개거래,경기 안성시
경기도 안성시 공도읍 마정리,Jun-45,45,6,대림한숲원,24.57,202210,5,"3,450",4,1997,가족공원길 86,,중개거래,경기 안성시
경기도 안성시 공도읍 마정리,561,561,0,안성베르빌,84.9708,202210,27,"17,000",6,2001,장미길 32,,중개거래,경기 안성시
경기도 안성시 공도읍 마정리,590,590,0,임광그대가,84.9186,202210,17,"23,500",9,2007,마정강변길 33,,중개거래,경기 안성시
경기도 안성시 공도읍 마정리,592,592,0,임광그대가,84.9186,202210,12,"23,300",4,2007,마정강변길 31,,중개거래,경기 안성시
경기도 안성시 공도읍 만정리,785-6,785,6,금호어울림1단지,84.986,202210,7,"27,700",9,2007,송원길 64,,중개거래,경기 안성시
경기도 안성시 공도읍 만정리,785-6,785,6,금호어울림1단지,84.701,202210,12,"28,000",4,2007,송원길 64,,중개거래,경기 안성시
경기도 안성시 공도읍 만정리,880,880,0,디자인시티블루밍,84.9844,202210,3,"29,500",10,2010,공도로 142,,중개거래,경기 안성시
경기도 안성시 공도읍 만정리,880,880,0,디자인시티블루밍,130.0972,202210,14,"46,000",4,2010,공도로 142,,중개거래,경기 안성시
경기도 안성시 공도읍 만정리,880,880,0,디자인시티블루밍,84.9976,202210,26,"27,300",2,2010,공도로 142,,중개거래,경기 안성시
경기도 안성시 공도읍 만정리,880,880,0,디자인시티블루밍,130.7454,202210,31,"42,000",20,2010,공도로 142,,중개거래,경기 안성시
경기도 안성시 공도읍 만정리,707-1,707,1,부영,48.938,202210,21,"11,900",12,2001,만수로 31,,중개거래,경기 안성시
경기도 안성시 공도읍 만정리,877,877,0,안성공도KCC스위첸,84.731,202210,12,"27,000",1,2010,공도로 150,,중개거래,경기 안성시
경기도 안성시 공도읍 만정리,877,877,0,안성공도KCC스위첸,171.005,202210,12,"52,000",13,2010,공도로 150,,중개거래,경기 안성시
경기도 안성시 공도읍 만정리,877,877,0,안성공도KCC스위첸,84.731,202210,15,"26,900",13,2010,공도로 150,,중개거래,경기 안성시
경기도 안성시 공도읍 만정리,877,877,0,안성공도KCC스위첸,84.731,202210,28,"28,000",16,2010,공도로 150,,중개거래,경기 안성시
경기도 안성시 공도읍 만정리,877,877,0,안성공도KCC스위첸,171.005,202210,31,"50,000",16,2010,공도로 150,,중개거래,경기 안성시
경기도 안성시 공도읍 만정리,709-1,709,1,한일타운,59.7843,202210,5,"19,500",14,2005,공도로 149,,중개거래,경기 안성시
경기도 안성시 공도읍 만정리,709-1,709,1,한일타운,59.7843,202210,14,"18,500",3,2005,공도로 149,,중개거래,"경기 안성시, 경기 용인기흥구"
경기도 안성시 공도읍 용두리,753,753,0,산수화,59.67,202210,7,"15,700",4,2003,벚꽃길 73,,중개거래,경기 안성시
경기도 안성시 공도읍 용두리,753,753,0,산수화,59.91,202210,16,"13,850",17,2003,벚꽃길 73,,중개거래,경기 안성시
경기도 안성시 공도읍 용두리,755,755,0,안성공도우미린더퍼스트,73.7031,202210,3,"35,000",19,2018,공도로 51-17,,중개거래,경기 안성시
경기도 안성시 공도읍 용두리,755,755,0,안성공도우미린더퍼스트,59.9994,202210,16,"31,800",25,2018,공도로 51-17,,중개거래,경기 안성시
경기도 안성시 공도읍 용두리,755,755,0,안성공도우미린더퍼스트,84.9497,202210,16,"41,000",20,2018,공도로 51-17,,중개거래,경기 안성시
경기도 안성시 공도읍 용두리,755,755,0,안성공도우미린더퍼스트,84.9497,202210,22,"37,600",2,2018,공도로 51-17,20221124,중개거래,경기 안성시
경기도 안성시 공도읍 용두리,755,755,0,안성공도우미린더퍼스트,59.9981,202210,31,"30,700",18,2018,공도로 51-17,,중개거래,"경기 안성시, 경기 평택시"
경기도 안성시 공도읍 용두리,752,752,0,주은풍림,59.76,202210,4,"18,700",14,2002,서동대로 4079,,중개거래,경기 안성시
경기도 안성시 공도읍 용두리,752,752,0,주은풍림,49.77,202210,4,"16,200",7,2002,서동대로 4079,,중개거래,경기 안성시
경기도 안성시 공도읍 용두리,752,752,0,주은풍림,59.76,202210,4,"18,000",7,2002,서동대로 4079,,중개거래,경기 안성시
경기도 안성시 공도읍 용두리,752,752,0,주은풍림,49.77,202210,7,"14,900",17,2002,서동대로 4079,,중개거래,경기 안성시
경기도 안성시 공도읍 용두리,752,752,0,주은풍림,49.77,202210,10,"14,300",1,2002,서동대로 4079,,중개거래,경기 안성시
경기도 안성시 공도읍 용두리,752,752,0,주은풍림,39.36,202210,15,"13,000",9,2002,서동대로 4079,,중개거래,경기 안성시
경기도 안성시 공도읍 용두리,752,752,0,주은풍림,59.76,202210,26,"17,000",7,2002,서동대로 4079,,중개거래,경기 안성시
경기도 안성시 공도읍 용두리,752,752,0,주은풍림,59.76,202210,31,"17,500",14,2002,서동대로 4079,,중개거래,경기 안성시
경기도 안성시 공도읍 용두리,752,752,0,주은풍림,49.77,202210,31,"16,000",11,2002,서동대로 4079,,중개거래,경기 안성시
경기도 안성시 공도읍 용두리,683,683,0,태산1차,59.67,202210,16,"14,800",14,1999,벚꽃길 36,,중개거래,경기 안성시
경기도 안성시 공도읍 진사리,639-1,639,1,삼성,84.84,202210,6,"30,000",18,2002,진건중길 14,,중개거래,경기 평택시
경기도 안성시 공도읍 진사리,644,644,0,쌍용스윗닷홈,84.8901,202210,14,"31,000",19,2005,진건중길 15-13,,중개거래,경기 안성시
경기도 안성시 공도읍 진사리,Jan-36,36,1,주은청설,39.75,202210,4,"12,860",1,2000,진사길 32,,중개거래,경기 안성시
경기도 안성시 공도읍 진사리,Jan-36,36,1,주은청설,39.75,202210,11,"14,500",10,2000,진사길 32,,중개거래,"경기 안성시, 경기 평택시"
경기도 안성시 공도읍 진사리,Jan-36,36,1,주은청설,39.75,202210,13,"13,500",13,2000,진사길 32,,중개거래,경기 안성시
경기도 안성시 공도읍 진사리,Jan-36,36,1,주은청설,39.75,202210,25,"12,000",3,2000,진사길 32,,중개거래,경기 안성시
경기도 안성시 공도읍 진사리,Jan-36,36,1,주은청설,39.75,202210,26,"13,000",6,2000,진사길 32,,중개거래,경기 안성시
경기도 안성시 공도읍 진사리,Jan-36,36,1,주은청설,49.53,202210,27,"13,000",10,2000,진사길 32,,중개거래,경기 안성시
경기도 안성시 금광면 신양복리,139-1,139,1,홍익,53.693,202210,2,"13,500",12,2001,종합운동장로 132,,중개거래,경기 안성시
경기도 안성시 금광면 신양복리,139-1,139,1,홍익,53.693,202210,27,"15,300",7,2001,종합운동장로 132,,중개거래,충북 진천군
경기도 안성시 금광면 신양복리,139-1,139,1,홍익,53.693,202210,28,"13,800",7,2001,종합운동장로 132,,중개거래,경기 안성시
경기도 안성시 금산동,Jan-50,50,1,삼부,74.35,202210,26,"13,500",12,1991,금산1길 13,,중개거래,경기 안성시
경기도 안성시 금산동,Feb-81,81,2,주은청설,59.52,202210,2,"18,400",8,1999,대학로 64,,중개거래,경기 안성시
경기도 안성시 금산동,Feb-81,81,2,주은청설,59.52,202210,26,"18,500",14,1999,대학로 64,,중개거래,경기 안성시
경기도 안성시 금산동,Feb-81,81,2,주은청설,59.52,202210,30,"16,000",8,1999,대학로 64,,중개거래,경기 안성시
경기도 안성시 금석동,81,81,0,동남,58.74,202210,6,"9,600",5,1998,안성맞춤대로 1320-21,,중개거래,경기 안성시
경기도 안성시 금석동,81,81,0,동남,58.74,202210,13,"10,000",8,1998,안성맞춤대로 1320-21,,중개거래,경기 안성시
